State,District,Latitude,Longitude,District code,Population,Male,Female,Male_Literate,Female_Literate,Male_Workers,Female_Workers,sex_ratio,literacy_rate,male_to_female_working_ratio,ownership_ratio,electric_lighting_ratio,internet_access_ratio,bathing_facility_ratio,latrine_facility_ratio,lpg_or_png_ratio,urban_to_rural_ratio
Kerala,Kottayam,9.643701174068417,76.46059673302705,597,1974551,968289,1006262,861592,888206,530322,205413,104.0,89.0,258.1735333206759,1165.736667024359,68.42608171215979,5.581123066646416,61.48761134892746,68.4386156089778,27.605981470476777,40.70693636701268
Kerala,Kozhikode,11.392924270557026,75.71158720159153,591,3086293,1470942,1615351,1266939,1348504,752333,196648,110.0,85.0,382.57851592693544,1778.813700918964,64.7921513506527,3.7150017771746153,61.965938832880965,67.5368763732713,14.697839925035543,205.8546664072417
Kerala,Malappuram,10.97329875666072,75.93910775606876,592,4112920,1960328,2152592,1597404,1713911,898157,164267,110.0,81.0,546.7665447107454,1530.3991833436123,63.09745931525352,2.411917772348632,59.81779041057652,65.16766929184213,12.09839179555607,82.35627845551838
Kerala,Palakkad,10.784926903553291,76.49980490693744,593,2809934,1359478,1450456,1122600,1116892,746121,296219,107.0,80.0,251.88154709859933,1460.9889134129944,65.70010767704936,3.0370965884377434,57.23510383623249,63.07907162927787,19.946083205399283,34.30580313230685
Kerala,Thiruvananthapuram,8.537101759082221,76.88711502868073,601,3301427,1581678,1719749,1354857,1430551,864101,367568,109.0,84.0,235.08602489879422,866.149101603896,67.04820817762464,6.126076346507663,52.449498211043036,66.78724199545469,29.388846454204327,109.03479929124806
Kerala,Thrissur,10.458932647907687,76.12321940836945,594,3121200,1480763,1640437,1282261,1396287,789511,306216,111.0,86.0,257.8281343887975,1402.615908997577,68.60420566478462,5.337937210692987,67.70684886967649,69.19344365780084,32.16661422023887,212.36028127858222
Kerala,Wayanad,11.715277464788736,76.07587007042254,590,817420,401684,415736,328136,317449,228639,111438,103.0,79.0,205.17148548968933,1341.349020871948,53.91024072981567,1.6950371958501804,52.70875001798638,61.21487258442811,8.283810811977494,4.434918834035232
Madhya Pradesh,Anuppur,23.18184220430107,81.86560000000007,461,749237,379114,370123,254120,182475,207401,139070,98.0,58.0,149.13424893938304,898.089093701997,39.15883936007857,0.6210492362057262,16.901686461608083,14.360198928328993,11.259767082464748,40.929383667598444
Madhya Pradesh,Ashoknagar,24.63098846153845,77.82974493927134,459,845071,443837,401234,290304,178805,231829,83441,90.0,56.0,277.83583609975915,2967.8884026258206,40.97880923474298,0.29940843857773736,42.5445364006172,12.685921031628947,7.6840104285071655,21.894862210063323
Madhya Pradesh,Balaghat,21.80020720640569,80.42170053380796,457,1701698,842178,859520,626468,521155,488610,404404,102.0,67.0,120.82224705987082,2234.486328481822,59.02452284827775,0.3635846215598035,37.96783380445009,15.614175552756935,5.794205157719696,17.69497642936057
Madhya Pradesh,Barwani,21.702135714285724,74.91004719710673,441,1385881,699340,686541,313642,236284,365928,287969,98.0,40.0,127.07201122343031,1748.5969685192383,60.52694890901192,0.3869415577906239,31.821098005145853,15.363718381394728,10.06281952751696,19.536823269078678
Madhya Pradesh,Betul,21.964626315789477,77.7873428189117,447,1575362,799236,776126,529783,409986,453887,333093,97.0,60.0,136.2643465938942,1223.5923665434539,56.799352758767384,0.5186290879849698,45.462302870534536,19.965621457325604,11.13245083597894,27.498157989622037
Madhya Pradesh,Bhind,26.35951126187245,78.7618324287653,420,1703005,926843,776162,676513,418404,455775,64993,84.0,64.0,701.2678288431061,3866.8542336548767,29.983370226587613,0.32425277255586826,50.58649150713579,19.114228189412565,8.97340348613444,32.58901740711107
Madhya Pradesh,Bhopal,23.480726143790854,77.39246623093679,444,2371061,1236130,1134931,920314,740376,644960,222497,92.0,70.0,289.87357132905163,333.6980081467917,64.63532457375923,5.820878269320512,59.99138028225295,50.28420807770304,40.16474506899342,489.3694330196059
Madhya Pradesh,Burhanpur,21.364567254408065,76.24460478589425,467,757847,388504,369343,233073,175606,211925,116414,95.0,54.0,182.04425584551686,993.7294786578042,62.8606575710132,0.5513307984790874,61.73283381793782,28.30071572355178,22.633639006933574,54.20032936997215
Madhya Pradesh,Chhatarpur,24.813637376460004,79.56449299191374,425,1762375,936121,826254,572010,371023,481518,270279,88.0,54.0,178.15590556425028,2843.4510934871428,37.38578135849842,0.3992210941630903,25.57223459760425,12.072403417162684,7.75210918272222,25.287533688598952
Madhya Pradesh,Chhindwara,22.227966971713823,78.76413136439254,455,2090922,1064468,1026454,731294,562904,582263,375721,96.0,62.0,154.97217350108193,1083.724948168625,62.25809829152406,0.6477189029938044,44.23082477651171,20.200778418035036,13.229496122351717,34.080776101195234
Madhya Pradesh,Damoh,23.76624407960196,79.47049303482588,428,1264219,661873,602346,445737,301978,367711,206884,91.0,59.0,177.73776609114287,2662.23369310183,50.75168761371286,0.3871306106228423,24.373007912928056,11.720703647732773,6.290872422621188,21.92381347915369
Madhya Pradesh,Datia,25.90226439560441,78.63916571428574,422,786754,420157,366597,303815,187630,225662,95498,87.0,62.0,236.30023665417076,3618.7012987012986,47.924494981702594,0.3021770482796511,44.199279876774554,17.271674826101034,8.61155532881376,27.049042398708657
Madhya Pradesh,Dewas,22.7851110021322,76.46088805970157,437,1563715,805359,758356,550716,374653,451501,291175,94.0,59.0,155.0617326350133,1481.788661165824,71.92833150270339,0.935615902810837,51.370312944636964,30.02454728477244,15.829674289711152,36.73303150966381
Madhya Pradesh,Dhar,22.572681718963157,75.1105620736698,438,2185793,1112725,1073068,638479,438859,597079,430895,96.0,49.0,138.56716833567341,1142.3691443414177,67.7973364978903,0.4630491437081162,38.56609890791759,24.479942293373043,14.666519297592453,25.06717626858867
Madhya Pradesh,Dindori,22.83738437047757,81.04332966714911,453,704524,351913,352611,222759,155955,203383,186542,100.0,54.0,109.02799369578969,3787.003022552895,27.380759015781734,0.24320112381746745,5.374130248688514,4.3657674663623,2.0088237230843524,4.483054384669367
Madhya Pradesh,Guna,24.49043927178156,77.2235895968791,458,1241519,649362,592157,400537,253443,335454,179443,91.0,53.0,186.941814392314,1662.5760498590296,50.59824262939123,0.8706175351211043,41.53533156777803,16.80305873686795,11.99080975849308,33.990552957488305
Madhya Pradesh,Gwalior,26.04074441964285,78.12782433035713,421,2032036,1090327,941709,803114,554096,548820,136491,86.0,67.0,402.0924456557575,701.0629345852341,68.97381836490653,3.5467034696061064,62.654981433696264,49.68666552781349,37.10136392652599,157.57989810097268
Madhya Pradesh,Harda,22.227659781121783,77.07022571819435,448,570465,294838,275627,203807,148743,156852,74127,93.0,62.0,211.59901250556476,1400.4383484162895,65.76276814311112,0.68207444711156,49.340407722798304,35.80960023243105,15.339065710194452,28.252923328069272
Madhya Pradesh,Hoshangabad,22.595268801996703,78.02168094841929,449,1241350,648725,592625,469199,341445,345435,132647,91.0,65.0,260.4167451958959,857.2217401593438,62.80231835533742,0.910284214130807,52.75051046937818,38.7034077794265,19.472345876295197,50.43930360124016
Madhya Pradesh,Indore,22.680265752128648,75.9133801324502,439,3276697,1699627,1577070,1289631,1019499,939055,329140,93.0,70.0,285.30564501427966,339.15316838732645,75.29651739526435,6.17656833917277,69.16967518184286,60.96943111789912,52.91899969301729,293.4291888546746
Madhya Pradesh,Jabalpur,23.18525572327043,79.98328754716981,451,2463289,1277278,1186011,980307,776161,705970,299654,93.0,71.0,235.5950529610818,674.779667328699,72.35134715515214,3.2721312629949693,52.33361237337157,45.905874406373,30.824747383399416,129.4519692673826
Madhya Pradesh,Jhabua,22.419578015397768,74.40921616766468,464,1025048,515023,510025,214582,137499,265489,249632,99.0,34.0,106.35215036533778,2769.2264652398935,53.186905463690614,0.3155309954069883,19.613389710466382,10.302680741158559,7.075273651041379,11.70788326700777
Madhya Pradesh,Katni,23.724416229116937,80.33819665871127,450,1292042,662013,630029,460583,330190,348410,195464,95.0,61.0,178.24765685752874,1673.9981302586475,49.398477499133314,0.6242998472915013,21.3746056940501,16.095991473536735,10.911924728749023,26.391358351047074
Madhya Pradesh,Mandla,22.70348712446353,80.38600543633753,454,1054905,525272,529633,348033,256929,300235,259414,101.0,57.0,115.73585080219264,2723.11199438859,45.37345550465084,0.2877588883419787,13.140989234283696,10.480797142604722,5.809763608597428,13.321939114826547
Madhya Pradesh,Mandsaur,24.19278764044944,75.43588667736759,433,1340411,682851,657560,502898,331693,397714,282009,96.0,62.0,141.02883241314993,1451.2924339915687,62.450698871964164,0.6050208398959698,35.70924635334363,17.77756372374186,12.424014433027265,27.07096236358163
Madhya Pradesh,Morena,26.37313504531724,77.88447341389724,419,1965970,1068417,897553,747652,432033,525329,150664,84.0,60.0,348.67586151967294,2685.4742547425476,31.71501208434438,0.42958517653755796,44.2214643041492,18.22878727212207,10.881457646905588,29.842968011074294
Madhya Pradesh,Neemuch,24.70311893333336,75.06608186666664,432,826067,422653,403414,307889,200945,245708,172974,95.0,62.0,142.0490940835039,1079.0597413262165,59.975144200795214,0.8030652733105695,33.50867269206472,19.0712519147636,14.313141781277224,39.00594025310644
Madhya Pradesh,Panna,24.451325840092657,80.21133001158752,426,1016520,533480,483040,332140,220419,275375,156623,91.0,54.0,175.82028182323157,4496.864457233578,26.338159301959347,0.22601177476351833,16.20743243009383,8.241296123880758,4.598110915364993,12.53349640108435
Madhya Pradesh,Raisen,23.292518206521724,78.16305495923909,446,1331597,700358,631239,479093,341127,370366,147472,90.0,62.0,251.14326787457958,1387.3793449757295,59.676156616407695,0.35030840034017674,47.23452855734957,25.379398427449935,10.59184005550899,29.62566461842147
Madhya Pradesh,Rajgarh,23.785499026425583,76.66431223922116,442,1545814,790212,755602,488797,315448,429768,315835,96.0,52.0,136.07358272515714,2712.6909910662102,57.53552874287122,0.40102858479974707,36.5389067428065,13.557554198602498,7.639208696669546,21.037740965488982
Madhya Pradesh,Ratlam,23.503562290502792,75.14895782122909,434,1455069,738241,716828,485090,340790,411446,279534,97.0,57.0,147.18996615796289,1210.6202750705893,57.19279850856053,0.9746781609502845,40.50237116407707,25.747926401634807,18.14281549321015,40.174192774336746
Madhya Pradesh,Rewa,24.861184625158856,81.57572465057183,430,2365106,1225100,1140006,845572,596185,617184,374762,93.0,61.0,164.68692129938466,4692.371668753353,40.610026859681206,0.55077708728507,18.34155617974803,20.45119736610182,7.305962655178938,18.035349582943635
Madhya Pradesh,Sagar,23.800318709677374,78.71940357771273,427,2378458,1256257,1122201,908607,637112,682077,323958,89.0,65.0,210.54488544811366,1605.7135977434555,59.69784090631439,0.7404933907788538,41.01202935259767,20.829593673391265,11.154964449475905,36.90991240120604
Madhya Pradesh,Satna,24.62777621776502,80.75547048710598,429,2228935,1157495,1071440,801051,570730,590487,320862,93.0,62.0,184.0314527740898,2678.8467196234187,51.16318636676134,0.651731585197325,21.001416656828773,24.759029451184368,9.582572343247616,24.72181382367143
Madhya Pradesh,Sehore,22.9297199679658,77.06780202883085,445,1311332,683743,627589,469208,311154,364559,221528,92.0,60.0,164.5656531002853,2115.7195439446987,64.35308071967893,0.47505361796103107,43.72920123647417,24.33785230868171,9.363955989285508,21.898700943322964
Madhya Pradesh,Seoni,22.33230487804874,79.66053863928111,456,1379131,695879,683252,485341,378853,394660,289774,98.0,63.0,136.19579396357162,1945.0379590999248,59.77594638605075,0.308949337013542,29.308105084595137,17.84352317250717,7.029250863202356,14.189735707143816
Madhya Pradesh,Shahdol,23.44859864559819,81.4596831828442,460,1066063,540021,526042,348761,255433,292402,200655,97.0,57.0,145.72375470334654,2362.776987192519,38.83612407356574,0.5946335437825968,15.725706835026077,14.956766401317594,8.322467746362888,24.76347851400293
Madhya Pradesh,Shajapur,23.566620317220547,76.33555181268885,436,1512681,780520,732161,543509,351103,431857,286014,94.0,59.0,150.99155985371345,2321.719419716452,60.19921988163721,0.3574680296320821,42.624053304639325,17.84106898977776,8.32988453420519,23.6706321914456
Madhya Pradesh,Sheopur,25.78014810996563,77.16911116838484,418,687861,361784,326077,208201,119824,183788,93667,90.0,48.0,196.21424834787064,2654.929037207518,42.357326565527245,0.15465494385968886,21.815977611855747,10.599245419834356,6.628635524183954,17.56690154915882
Madhya Pradesh,Shivpuri,25.37802451874367,77.74861600810549,423,1726050,919795,806255,573242,327604,481001,278280,88.0,52.0,172.8478510852379,2922.1870183250553,34.082343575277605,0.4261213295353621,25.68163306627889,11.985237610959508,8.215490384659633,18.14798604900247
Madhya Pradesh,Sidhi,24.17547189952905,82.1053783359498,462,1127033,575912,551121,353030,247755,284289,177471,96.0,53.0,160.18898862349343,4475.932727624203,36.92287688401374,0.30230903423640787,9.9454976902434,6.440952219280599,3.456147130953628,10.32703334887409
Madhya Pradesh,Tikamgarh,25.14099852104666,78.89357064846428,424,1445166,760355,684811,459353,288587,402776,252542,90.0,52.0,159.48871870817527,5227.4078052273535,34.65477085683252,0.2846012449346201,24.99477795880854,7.965179429335338,5.610822158165184,18.657132588948237
Madhya Pradesh,Ujjain,23.319288862745065,75.80383717647058,435,1986864,1016289,970575,730817,510173,569425,328017,96.0,62.0,173.59618556355312,920.7136830071587,66.07000933703002,1.5325396517308238,53.31975343702817,33.773488146875366,25.23776736697797,62.73469319900919
Madhya Pradesh,Umaria,23.59601063063061,80.90879477477475,431,644758,330674,314084,210907,145765,175698,113993,95.0,55.0,154.13051678611845,2756.120565921673,40.44542025156784,0.49920864422310285,13.95285185581855,11.769780919400711,7.5642902193186,21.698769007965243
Madhya Pradesh,Vidisha,23.82838307984792,77.9013507604563,443,1458875,769568,689307,512344,350574,401583,148819,90.0,59.0,269.84659216901065,1731.190700596921,48.22148248314998,0.5116774572340194,50.573976711502645,19.52796027725161,11.056324370564997,28.65209054648488
Maharashtra,Akola,20.746310479041902,77.12122320359276,501,1813906,932334,881572,758977,652304,520362,247792,95.0,78.0,209.99951572286432,911.7080370320676,62.369728400448196,1.2222475631402023,67.89830138724999,35.75931857169772,21.31208662627545,63.6287229278487
Maharashtra,Amravati,21.16520991810736,77.67583503184723,503,2888445,1480768,1407677,1207104,1044771,837577,398745,95.0,78.0,210.05329220429095,1324.4859986975532,65.55156910522311,1.207190959498091,70.74397395803355,43.74832920831654,22.501103202164195,53.62207493893945
Maharashtra,Aurangabad,20.0979228832952,75.32072196796334,235,2540073,1318684,1221389,868733,597269,599157,238613,93.0,58.0,251.0998981614581,5583.861415457507,9.31411678682246,0.4948700704173712,34.885825806573266,17.66803478756414,5.05052409715544,11.442220359521913
Maharashtra,Aurangabad,20.0979228832952,75.32072196796334,515,3701282,1924469,1776813,1430936,1072901,1015864,559215,92.0,68.0,181.65893261089207,420.1512191592504,60.20403786210644,2.375369204560774,62.949122283818724,36.8091329871764,25.157384295478035,77.44681390893983
Maharashtra,Bhandara,21.211792649727748,80.10950199637024,506,1200334,605520,594814,488709,411151,345054,252251,98.0,75.0,136.78994335007593,924.6719757299962,63.69627796575931,0.8226296090545371,58.21479274335191,47.33402914555382,15.697299238534528,25.568712281084967
Maharashtra,Bid,18.952353340080982,75.69319706477731,523,2585049,1349106,1235943,987185,731322,727819,527729,92.0,66.0,137.91529364503373,1251.949240902271,57.55349134161023,0.8036405748306185,53.58982837821782,19.603304460104987,11.752277148636288,24.054987089647923
Maharashtra,Buldana,20.56680611183355,76.39017880364096,500,2586258,1337560,1248698,1048892,830982,734024,485617,93.0,73.0,151.15286326467154,1588.3519365465186,58.09401915978204,0.654635041307787,61.96593755493057,26.783870188082265,14.267940323431183,26.55294966154274
Maharashtra,Chandrapur,20.095609090909075,79.31556380471388,509,2204307,1123834,1080473,872565,706050,648565,409607,96.0,72.0,158.33835847531904,650.5258959435105,61.14992222360167,1.2033798044270472,59.81421299778721,33.51629652890872,25.218686783854643,51.699222731341564
Maharashtra,Dhule,21.274018690400517,74.58719071837263,498,2050862,1054031,996831,723388,570528,570448,365922,95.0,63.0,155.89333245883,626.7867540029112,59.632746458896726,1.1469581497380814,61.384292441233754,24.132453336863406,23.854081960702736,38.14570885920523
Maharashtra,Gondiya,21.225008411214997,80.17522698598128,507,1322507,661554,660953,542837,461406,383151,282268,100.0,76.0,135.74014766108803,1483.1652270827528,62.08840536589783,0.7414977426490563,45.05646611386363,39.27195581025316,9.84282628099815,20.898524250708473
Maharashtra,Hingoli,19.59525302245251,77.09239412780653,512,1177345,606294,571051,450551,340192,330903,238279,94.0,67.0,138.8720785297907,1608.5852386067208,55.953356378508204,0.4293716966335993,63.468240209024195,25.832632952255697,9.740864862203686,17.286847922922096
Maharashtra,Jalgaon,20.8828943415638,75.55140421810695,499,4229917,2197365,2032552,1629223,1262659,1186472,677099,92.0,68.0,175.2287331690048,578.1886340977069,61.61723320806847,1.2221872681203774,65.36859670299233,27.09627727417276,29.922430389096142,46.91713251187167
Maharashtra,Jalna,19.984612534818933,75.98473607242339,514,1959046,1011473,947573,699428,496095,545030,385856,94.0,61.0,141.25217697793994,1165.3389915460955,57.45381142732137,0.7539327406877075,59.95008253286399,28.20853966549331,11.976015750850188,24.23346987987528
Maharashtra,Kolhapur,16.44881301587301,74.12897150793648,530,3876001,1980658,1895343,1559760,1266085,1125204,578850,96.0,73.0,194.38611039129307,658.1817839704208,65.29261926848999,1.888301164914518,65.43371824637035,51.9110262406789,28.857284828298486,48.062764910307145
Maharashtra,Latur,18.348687268993856,76.75812607802874,524,2454196,1273140,1181056,932432,718240,670018,376839,93.0,67.0,177.79953773362098,955.5293370240959,65.18120594503033,1.0615881645811704,65.01898803344079,30.476135183869737,16.395620457898474,36.63325680795864
Maharashtra,Nagpur,21.196556862745105,79.02166176470584,505,4653570,2384975,2268595,1959220,1714588,1334211,534349,95.0,79.0,249.68906089465875,411.1112296840151,70.13526796018851,4.430258811372353,69.88036986592437,57.592447373288515,45.84191273695586,203.6751121055417
Maharashtra,Nanded,19.209316983017,77.6829048951049,511,3361292,1730075,1631217,1255222,934203,925232,568721,94.0,65.0,162.6864490672931,946.7779338276122,59.48140521515622,0.9186035473577369,61.53925727958017,26.429080836625364,14.151946860220866,39.00449824823766
Maharashtra,Nandurbar,21.523175625248147,74.32638757443429,497,1648295,833170,815125,512099,394410,442898,349167,98.0,55.0,126.84417485042974,1338.9013504234379,45.974440263498366,0.6367712561603113,51.84364907706438,22.61019426584891,13.41565188191955,21.464731285988485
Maharashtra,Nashik,20.266912871287143,74.03824168316828,516,6107187,3157186,2950001,2397538,1947828,1746286,1017042,93.0,71.0,171.70244689993137,475.42719602674623,54.20891923697311,2.6986719650650834,59.93611483271937,33.06689547566947,32.16314385487246,84.4814798029317
Maharashtra,Osmanabad,18.19459456066944,75.99495575313809,525,1657576,861535,796041,644304,493506,473795,300121,92.0,69.0,157.86799324272542,1377.0989374673402,53.943234679430994,0.7211398008944021,61.082720960021575,21.705206858581093,11.051933751320254,21.19850309675943
Maharashtra,Parbhani,19.31032425249168,76.70163338870431,513,1836086,942870,893216,666291,491523,501422,321375,95.0,63.0,156.0239595488137,1261.5479876160991,63.7783535679093,0.9320310177675727,63.22316080694881,24.29998197730076,13.873265315198285,45.5768706555813
Maharashtra,Pune,18.51696171428573,74.12922881632647,521,9429408,4924105,4505303,3940210,3231513,2809816,1239177,91.0,76.0,226.74855972956243,225.68268188525985,59.73761635919425,7.293130676375201,59.43607626106415,47.540308528554455,43.7693350136247,176.4353814558924
Maharashtra,Raigarh,18.453257637845976,73.0090609418579,403,1493984,750278,743706,542756,408883,429211,260956,99.0,64.0,164.47638682383237,1676.0515021459228,70.63357059365765,0.7939826473690712,12.022113675887827,16.608777048152128,6.59775347100134,18.80952246540852
Maharashtra,Raigarh,18.453257637845976,73.0090609418579,520,2634200,1344345,1289855,1059692,880302,753843,319126,96.0,74.0,236.22111642423368,387.4967576748973,57.05839662658442,4.021780385974132,57.05923080452291,38.56581872479218,34.23017888945891,64.81882488811895
Maharashtra,Ratnagiri,17.210195070127703,73.25725893866404,528,1615069,761121,853948,619012,580380,407008,307068,112.0,74.0,132.54653692341762,928.9773032140365,57.45602647639365,1.2124586697363935,54.43223088015866,42.7241531401616,15.775100803613604,18.721798647449205
Maharashtra,Sangli,17.154930181086502,74.70713822937628,531,2822143,1435728,1386415,1121550,927917,800214,414890,97.0,73.0,192.87377377136107,740.6536782394345,56.82808288419571,1.5476652067009264,60.598144722862266,44.52196567069592,26.5949608339493,36.179794280172025
Maharashtra,Satara,17.6737908974359,74.18052064102558,527,3003741,1510842,1492899,1201034,1024660,844805,510142,99.0,74.0,165.60193044289628,819.0400380890032,57.680136057350765,1.444737977858901,59.02830530072139,46.66822488828474,27.800518928804653,25.94490537389513
Maharashtra,Sindhudurg,16.170948049777163,73.51329008172343,529,849651,417332,432319,348289,317778,229676,117502,104.0,78.0,195.46560909601538,1063.4716540035067,56.98576441455715,1.0318745672405496,53.20535389454165,45.680620591721535,12.48107594268211,15.206846782289492
Maharashtra,Solapur,17.837357937584812,75.42394823609216,526,4317756,2227852,2089904,1651266,1259410,1206933,691462,94.0,67.0,174.5479867295672,743.1985294117646,51.50873830575377,1.3098593620133,60.428236226152045,30.71246143720416,21.47105552437186,48.2482379806367
Maharashtra,Thane,19.698767747440264,72.79882742564581,517,11060148,5865078,5195070,4591396,3635765,3363123,1129644,89.0,74.0,297.71529791686584,278.1520953328598,61.683439966988665,7.080135682562723,61.02033884157958,44.99112944705735,44.51058012780561,406.7480959223747
Maharashtra,Wardha,20.80743024390242,78.57259105691062,504,1300774,668385,632389,552617,466841,392316,215919,95.0,78.0,181.69591374543234,920.2391775648646,68.47241088334567,1.1095846711122088,67.13643286408167,44.16728410307072,29.335689882275457,44.7762639392743
Maharashtra,Washim,20.282282394366213,77.25502394366208,502,1197160,620302,576858,487703,382214,340353,229439,93.0,73.0,148.34138921456247,2214.3633683434678,59.248713903145266,0.5667289312852505,63.5981695411158,26.332493063237884,11.135090041892601,20.34045648813313
Maharashtra,Yavatmal,20.04258346738159,78.05326371760479,510,2772348,1419965,1352383,1115980,906594,815475,540524,95.0,73.0,150.86749154524128,1462.1441642944287,55.94513188294668,0.7635328492028888,63.743340700535754,24.864809329785047,16.851849067572783,26.840028415095603
Manipur,Bishnupur,24.50712111801243,93.8246236024845,275,237399,118782,118617,87313,69020,62807,47130,100.0,66.0,133.2633142372162,5550.510204081633,61.20144615220218,1.2039395180679975,29.400345509269975,73.80541060392883,20.290655220930027,60.531206221231095
Manipur,Chandel,24.2635812987013,94.09443844155844,280,144182,74579,69603,51053,39249,42615,33623,93.0,63.0,126.7435981322309,1945.2870304748405,54.92974238875878,0.5386416861826698,33.990046838407494,67.52049180327869,4.168618266978923,12.453501004049116
Manipur,Churachandpur,24.30309718875504,93.38671506024085,274,274143,138820,135323,104013,91922,70594,52061,97.0,71.0,135.59862469026717,642.6596543951915,51.69736273238219,1.4474708171206225,49.705144833549504,72.00691742325984,23.123216601815823,9.161443781620479
Manipur,Senapati,25.08465586034914,94.03366234413956,272,479148,247323,231825,148012,116465,124143,109479,94.0,55.0,113.3943496012934,3249.8525073746314,57.2325149369885,0.6426670683335843,40.97253602450168,75.27489079680674,6.100316312697696,4.804251736476531
Manipur,Tamenglong,24.98312942238265,93.49450740072204,273,140651,72371,68280,47403,37603,37237,33438,94.0,60.0,111.3613254381243,6762.5,41.06971282160777,0.44482402761467565,36.25849613892744,61.50670794633643,4.373509839507491,17.175381536152116
Manipur,Thoubal,24.545392553191498,93.97959893617023,276,422168,210845,211323,152617,116687,109377,85942,100.0,64.0,127.26839030974378,9552.119129438717,47.48280789925477,0.8440194508118892,28.525939211417285,75.72101320698617,15.340053518506085,58.06764603326208
Manipur,Ukhrul,25.05900314960629,94.44129566929138,279,183998,94718,89280,70148,59681,46533,41396,94.0,71.0,112.4094115373466,1403.1560743623,33.482931487228456,0.6588684650274529,68.19766053950823,70.5395082358558,3.9603724039150157,16.090233898680857
Meghalaya,East Garo Hills,25.82728228228228,90.64684924924916,294,317917,161223,156694,102513,89634,72262,53811,97.0,60.0,134.28852836780584,2671.852211959164,33.079120405303435,0.38805648377708307,10.664816212137545,63.12789694944486,2.4779023391182493,18.370601933076014
Meghalaya,East Khasi Hills,25.303763888888884,91.75922519841272,298,825922,410749,415173,287270,290760,204303,122483,101.0,70.0,166.80110709241282,157.59216725065804,63.201621639213165,2.339474919917616,50.723647200487235,51.76181244217564,19.292299538334937,102.44239891574429
Meghalaya,Jaintia Hills,25.33959557069844,92.37608160136298,299,395124,196285,198839,87371,100156,88839,65341,101.0,47.0,135.96210648750403,881.0461538461539,49.7831981556912,0.6091952649999403,54.75112581673973,36.981736087055204,8.540678715195241,9.368223029289577
Meghalaya,South Garo Hills,25.240568578553614,90.64560349127176,295,142334,73170,69164,45003,37059,32826,20243,95.0,58.0,162.1597589290125,2630.4696449026346,27.596296950281264,0.4515299043967409,5.920339025805312,40.14832378982418,1.2158514744091011,10.333982744224882
Meghalaya,West Garo Hills,25.495285185185185,90.03709947089942,293,643291,324159,319132,193438,165264,151914,103779,98.0,56.0,146.3822160552713,1841.7004705500567,32.48029377314888,1.0320048118015765,13.666149609041122,46.725125834942546,6.335116654531641,13.343284224727487
Meghalaya,West Khasi Hills,25.500889926739926,91.25364542124538,296,383461,193715,189746,117307,113371,89694,73651,98.0,60.0,121.7824605232787,1672.5457102672294,37.72824826984655,0.17100687470590262,18.341348085067313,33.84788422031195,0.5463038413423466,16.43548214667522
Mizoram,Aizawl,23.90781335453101,92.85359459459472,283,400309,199270,201039,169547,171048,104643,69993,101.0,85.0,149.5049504950495,104.49516083485226,79.08354886979616,3.982717444084391,73.09510360614799,80.2489322274083,64.12581383595446,390.5736509479825
Mizoram,Champhai,23.54166580976866,93.24221799485862,284,125745,63388,62357,51440,49362,34129,26213,98.0,80.0,130.1987563422729,318.81747218070086,76.97351504242735,0.5978400617125225,68.00591411673952,79.10773977886346,29.29737721779378,69.13291655341125
Mizoram,Kolasib,24.2020004347826,92.73470391304348,282,83955,42918,41037,34147,31748,22733,13939,96.0,78.0,163.08917425927254,218.59354098987197,66.97781385281385,1.65494227994228,50.92893217893217,75.0,39.62391774891775,129.35153583617748
Mizoram,Lawngtlai,22.36102843137253,92.66964156862753,287,117894,60599,57295,36444,26417,28517,17049,95.0,53.0,167.26494222535047,587.5038473376424,34.046064695958336,0.5941465561505171,31.196361769236415,56.14684955622386,19.11904936551016,23.975810485154366
Mizoram,Lunglei,23.007717036172675,92.63512555425892,286,161428,82891,78537,64515,56607,46230,32062,95.0,75.0,144.1893830703013,310.0868232890705,68.03629427231014,1.2424601742537507,59.019435995257,73.64540908387896,36.18343042738567,80.61362260812886
Mizoram,Mamit,23.73852942502819,92.4330803833147,281,86364,44828,41536,32977,27214,24016,15323,93.0,70.0,156.73171050055473,471.9616569667922,58.29777031886838,0.4315511867657636,42.891392951330616,70.8894749460561,19.228002877007913,24.68611742197776
Mizoram,Saiha,22.35744801061008,93.02827931034489,288,56574,28594,27980,21861,20372,12211,7250,98.0,75.0,168.42758620689656,261.5151515151515,57.69080845092384,1.3097372729398924,59.14867077258907,77.81242691198254,37.288532002806576,82.12409484594633
Mizoram,Serchhip,23.263864705882344,92.914158496732,285,64937,32851,32086,27598,26878,18261,14136,98.0,84.0,129.18081494057725,297.8477353035657,79.50290510006455,0.8457069076823757,76.32020658489348,79.51581665590703,35.577792123950935,107.30728051391863
Nagaland,Dimapur,25.814176811594223,93.75074057971014,265,378811,197394,181417,150142,127895,99645,51705,92.0,73.0,192.71830577313608,109.04853551452456,63.779260330984464,2.9499236395788118,61.98769302217578,64.65896810724398,37.84797577901026,127.9684827754703
Nagaland,Kohima,25.60311428571428,93.78600657596373,270,267988,138966,129022,107038,90451,68140,46685,93.0,74.0,145.95694548570205,163.03524460810098,66.65440210249672,2.533508541392904,56.50591327201051,49.18134034165572,27.216819973718792,138.97001099073637
